Sl,Station_Names,Year,Month,Max_Temp,Temperature,Min_Temp,Rainfall,Flood Occurrence
4025,Comilla,1985,6,36,30,25.3,264,
4026,Comilla,1985,7,35,30.15,25,208,
4027,Comilla,1985,8,35,30,25.6,345,
4028,Comilla,1985,9,35,30.3,25,266,
4029,Comilla,1985,10,35.2,30.1,23,22,
4030,Comilla,1985,11,33,28,17,0,
4031,Comilla,1985,12,29.8,23.4,13.9,0,
4032,Comilla,1986,1,29.8,21.85,12.6,5,
4033,Comilla,1986,2,30.5,21.55,15.2,0,
4034,Comilla,1986,3,36,25.6,19.2,2,
4035,Comilla,1986,4,34,26.6,22,231,
4036,Comilla,1986,5,36.6,29.3,22.6,242,
4037,Comilla,1986,6,36,29.3,25.6,165,
4038,Comilla,1986,7,34,29.8,25.3,389,1
4039,Comilla,1986,8,37,31.15,25.4,244,
4040,Comilla,1986,9,34,29.7,24.9,369,1
4041,Comilla,1986,10,33.5,29.2,23,208,
4042,Comilla,1986,11,33,28,19.6,137,
4043,Comilla,1986,12,28.5,24.05,14.3,0,
4044,Comilla,1987,1,29.6,21.95,12.8,0,
4045,Comilla,1987,2,32.2,22.5,15.9,0,
4046,Comilla,1987,3,34,24.95,19.7,45,
4047,Comilla,1987,4,35.1,27.4,22.8,212,
4048,Comilla,1987,5,37,29.9,24.6,117,
4049,Comilla,1987,6,34.5,29.55,26.1,257,
4050,Comilla,1987,7,33.4,29.75,25.8,429,1
4051,Comilla,1987,8,34,29.9,25.9,350,
4052,Comilla,1987,9,34,29.95,25.5,354,
4053,Comilla,1987,10,34.2,29.85,23.8,156,
4054,Comilla,1987,11,32.2,28,19.8,58,
4055,Comilla,1987,12,32,25.9,14.3,13,
4056,Comilla,1988,1,28.5,21.4,13,0,
4057,Comilla,1988,2,31.5,22.25,15.7,17,
4058,Comilla,1988,3,34,24.85,19.8,33,
4059,Comilla,1988,4,35.2,27.5,23.5,10,
4060,Comilla,1988,5,34.5,29,24.4,470,1
4061,Comilla,1988,6,35,29.7,25.4,379,
4062,Comilla,1988,7,35,30.2,25.7,415,1
4063,Comilla,1988,8,34.1,29.9,25.8,423,1
4064,Comilla,1988,9,36,30.9,25.8,216,
4065,Comilla,1988,10,34,29.9,23.5,227,
4066,Comilla,1988,11,32,27.75,19.6,59,
4067,Comilla,1988,12,29.6,24.6,15.4,0,
4068,Comilla,1989,1,27,21.2,11,0,
4069,Comilla,1989,2,30.5,20.75,16.2,18,
4070,Comilla,1989,3,34,25.1,19.3,18,
4071,Comilla,1989,4,34.2,26.75,23.6,70,
4072,Comilla,1989,5,36,29.8,25.1,183,
4073,Comilla,1989,6,35.7,30.4,25.2,342,
4074,Comilla,1989,7,34.5,29.85,25.5,332,
4075,Comilla,1989,8,34,29.75,25.5,77,
4076,Comilla,1989,9,33.5,29.5,25.2,239,
4077,Comilla,1989,10,33.5,29.35,23.8,160,
4078,Comilla,1989,11,31.5,27.65,16.6,0,
4079,Comilla,1989,12,29.5,23.05,11.5,0,
4080,Comilla,1990,1,28.8,20.15,12.7,0,
4081,Comilla,1990,2,30.5,21.6,17.2,21,
4082,Comilla,1990,3,34.1,25.65,18.2,179,
4083,Comilla,1990,4,32.6,25.4,21.5,228,
4084,Comilla,1990,5,35,28.25,24.3,331,
4085,Comilla,1990,6,34,29.15,25.3,333,
4086,Comilla,1990,7,33,29.15,25.1,303,
4087,Comilla,1990,8,36,30.55,25.2,252,
4088,Comilla,1990,9,35,30.1,24.6,227,
4089,Comilla,1990,10,33.5,29.05,22.4,239,
4090,Comilla,1990,11,33,27.7,19.7,71,
4091,Comilla,1990,12,28.8,24.25,13.9,27,
4092,Comilla,1991,1,28.5,21.2,11.9,11,
4093,Comilla,1991,2,32.4,22.15,16.4,50,
4094,Comilla,1991,3,35.8,26.1,20,229,
4095,Comilla,1991,4,36.8,28.4,22.8,270,
4096,Comilla,1991,5,32.7,27.75,23,439,1
4097,Comilla,1991,6,34,28.5,25,331,
4098,Comilla,1991,7,34.6,29.8,25.4,394,1
4099,Comilla,1991,8,36,30.7,25.4,409,1
4100,Comilla,1991,9,34.7,30.05,25.1,377,1
4101,Comilla,1991,10,34.5,29.8,23.9,240,
4102,Comilla,1991,11,29.8,26.85,16.7,50,
4103,Comilla,1991,12,29.5,23.1,12.6,114,
4104,Comilla,1992,1,28.5,20.55,11.9,0,
4105,Comilla,1992,2,27.5,19.7,14.6,63,
4106,Comilla,1992,3,33.5,24.05,21.5,0,
4107,Comilla,1992,4,37.2,29.35,23.8,10,
4108,Comilla,1992,5,36,29.9,23,140,
4109,Comilla,1992,6,35.5,29.25,25.1,287,
4110,Comilla,1992,7,36.5,30.8,25.1,259,
4111,Comilla,1992,8,36,30.55,25.4,128,
4112,Comilla,1992,9,35,30.2,25,128,
4113,Comilla,1992,10,35,30,23.2,197,
4114,Comilla,1992,11,34.8,29,17.9,72,
4115,Comilla,1992,12,28.2,23.05,11.2,1,
4116,Comilla,1993,1,29.5,20.35,10.9,1,
4117,Comilla,1993,2,30,20.45,16.2,112,
4118,Comilla,1993,3,33.5,24.85,18.2,81,
4119,Comilla,1993,4,36,27.1,21.3,172,
4120,Comilla,1993,5,34.5,27.9,23.4,638,1
4121,Comilla,1993,6,34,28.7,25.7,506,1
4122,Comilla,1993,7,34,29.85,25.6,537,1
4123,Comilla,1993,8,33,29.3,25.5,287,
4124,Comilla,1993,9,35,30.25,25,244,
4125,Comilla,1993,10,35,30,23.5,219,
4126,Comilla,1993,11,31.2,27.35,18.6,5,
4127,Comilla,1993,12,29,23.8,13.2,0,
4128,Comilla,1994,1,29,21.1,12.8,10,
4129,Comilla,1994,2,30,21.4,14.1,11,
4130,Comilla,1994,3,32.3,23.2,20.6,124,
4131,Comilla,1994,4,36.5,28.55,22.2,150,
4132,Comilla,1994,5,35,28.6,25,185,
4133,Comilla,1994,6,35,30,25.6,431,1
4134,Comilla,1994,7,35,30.3,25.4,116,
4135,Comilla,1994,8,35,30.2,25.2,245,
4136,Comilla,1994,9,34.5,29.85,24.9,91,
4137,Comilla,1994,10,34,29.45,22.4,20,
4138,Comilla,1994,11,32.6,27.5,17.9,1,
4139,Comilla,1994,12,29.3,23.6,11,0,
4140,Comilla,1995,1,30,20.5,10.1,0,
4141,Comilla,1995,2,30,20.05,14.6,29,
4142,Comilla,1995,3,36,25.3,18,12,
4143,Comilla,1995,4,35.6,26.8,22.4,114,
4144,Comilla,1995,5,35.5,28.95,24.7,318,
4145,Comilla,1995,6,35.5,30.1,24.7,329,
4146,Comilla,1995,7,33.6,29.15,25.6,529,1
4147,Comilla,1995,8,34.3,29.95,25.7,452,1
4148,Comilla,1995,9,34.8,30.25,25.4,124,
4149,Comilla,1995,10,34.2,29.8,23.9,48,
4150,Comilla,1995,11,33,28.45,19.9,147,
4151,Comilla,1995,12,29.8,24.85,12.9,0,
4152,Comilla,1996,1,28.5,20.7,11.8,12,
4153,Comilla,1996,2,31.5,21.65,14.9,0,
4154,Comilla,1996,3,34.4,24.65,21.3,114,
4155,Comilla,1996,4,36.5,28.9,23.4,102,
4156,Comilla,1996,5,36.2,29.8,24.3,449,1
4157,Comilla,1996,6,35,29.65,25.1,392,1
4158,Comilla,1996,7,34.8,29.95,25.7,308,
4159,Comilla,1996,8,34.8,30.25,25.2,146,
4160,Comilla,1996,9,37,31.1,25.4,178,
4161,Comilla,1996,10,35,30.2,22.3,322,
4162,Comilla,1996,11,33,27.65,17.5,12,
4163,Comilla,1996,12,30.2,23.85,13.8,1,
4164,Comilla,1997,1,27.8,20.8,11.2,8,
4165,Comilla,1997,2,30,20.6,14.5,11,
4166,Comilla,1997,3,32.8,23.65,19.9,117,
4167,Comilla,1997,4,33,26.45,19.6,160,
4168,Comilla,1997,5,36.2,27.9,23.3,199,
4169,Comilla,1997,6,34,28.65,24.3,350,
4170,Comilla,1997,7,34.2,29.25,24.9,664,1
4171,Comilla,1997,8,36.8,30.85,25.1,270,
4172,Comilla,1997,9,33.8,29.45,24.4,277,
4173,Comilla,1997,10,34,29.2,21.9,47,
4174,Comilla,1997,11,32.8,27.35,18.5,1,
4175,Comilla,1997,12,29,23.75,13.4,30,
4176,Comilla,1998,1,27,20.2,11.7,27,
4177,Comilla,1998,2,30,20.85,15.3,54,
4178,Comilla,1998,3,31.5,23.4,17.4,109,
4179,Comilla,1998,4,34,25.7,21.4,249,
4180,Comilla,1998,5,36.7,29.05,24.3,342,
4181,Comilla,1998,6,35.6,29.95,26.3,100,
4182,Comilla,1998,7,34.2,30.25,25.2,854,1
4183,Comilla,1998,8,34.5,29.85,25.9,336,
4184,Comilla,1998,9,35.7,30.8,25.8,281,
4185,Comilla,1998,10,35.5,30.65,25,48,
4186,Comilla,1998,11,33.5,29.25,20.7,118,
4187,Comilla,1998,12,29.5,25.1,14.5,0,
4188,Comilla,1999,1,29,21.75,12.7,0,
4189,Comilla,1999,2,34,23.35,16.2,0,
4190,Comilla,1999,3,34.6,25.4,20.6,2,
4191,Comilla,1999,4,36,28.3,24.7,7,
4192,Comilla,1999,5,36.5,30.6,24.6,229,
4193,Comilla,1999,6,35.4,30,25.5,350,
4194,Comilla,1999,7,34.2,29.85,25.6,692,1
4195,Comilla,1999,8,34.2,29.9,25.6,371,1
4196,Comilla,1999,9,34,29.8,25.1,365,
4197,Comilla,1999,10,34,29.55,24.4,292,
4198,Comilla,1999,11,33,28.7,19,43,
4199,Comilla,1999,12,30.5,24.75,14.4,0,
4200,Comilla,2000,1,29.2,21.8,12.6,45,
4201,Comilla,2000,2,28.5,20.55,15.3,52,
4202,Comilla,2000,3,34,24.65,19.9,121,
4203,Comilla,2000,4,34,26.95,23,212,
4204,Comilla,2000,5,36.3,29.65,24.1,554,1
4205,Comilla,2000,6,35,29.55,25.6,295,
4206,Comilla,2000,7,35.1,30.35,25.8,182,
4207,Comilla,2000,8,35.5,30.65,25.7,319,
4208,Comilla,2000,9,34.8,30.25,25.3,106,
4209,Comilla,2000,10,34.5,29.9,23.9,155,
4210,Comilla,2000,11,33,28.45,18,3,
4211,Comilla,2000,12,28.6,23.3,11.9,0,
4212,Comilla,2001,1,28.5,20.2,10.9,0,
4213,Comilla,2001,2,32.5,21.7,15.9,13,
4214,Comilla,2001,3,34.5,25.2,19.2,6,
4215,Comilla,2001,4,36,27.6,23,54,
4216,Comilla,2001,5,35,29,23.9,300,
4217,Comilla,2001,6,35,29.45,25.3,590,1
4218,Comilla,2001,7,35,30.15,25.6,184,
4219,Comilla,2001,8,35,30.3,26.1,312,
4220,Comilla,2001,9,35.6,30.85,25.5,258,
4221,Comilla,2001,10,34.2,29.85,24.2,161,
4222,Comilla,2001,11,32.2,28.2,19.8,72,
4223,Comilla,2001,12,28.4,24.1,12.9,0,
4224,Comilla,2002,1,28.5,20.7,13.5,29,
4225,Comilla,2002,2,32.5,23,15.2,0,
4226,Comilla,2002,3,34.2,24.7,19,72,
4227,Comilla,2002,4,34.2,26.6,22.2,91,
4228,Comilla,2002,5,35.8,29,23.6,344,
4229,Comilla,2002,6,34.5,29.05,25.5,316,
4230,Comilla,2002,7,33.8,29.65,25.6,766,1
4231,Comilla,2002,8,35,30.3,25.5,223,
4232,Comilla,2002,9,36.5,31,25.1,129,
4233,Comilla,2002,10,35.1,30.1,22.9,83,
4234,Comilla,2002,11,32.8,27.85,18.8,83,
4235,Comilla,2002,12,29.8,24.3,14,0,
4236,Comilla,2003,1,29.4,21.7,11,2,
4237,Comilla,2003,2,31,21,15.8,50,
4238,Comilla,2003,3,32.5,24.15,18.2,128,
4239,Comilla,2003,4,35,26.6,23.1,132,
4240,Comilla,2003,5,36,29.55,23.9,141,
4241,Comilla,2003,6,37,30.45,24.9,673,1
4242,Comilla,2003,7,35.2,30.05,25.8,290,
4243,Comilla,2003,8,35.6,30.7,25.6,131,
4244,Comilla,2003,9,34.4,30,25.1,97,
4245,Comilla,2003,10,34.6,29.85,24,129,
4246,Comilla,2003,11,31.8,27.9,16.3,3,
4247,Comilla,2003,12,30.3,23.3,13.9,49,
4248,Comilla,2004,1,27.8,20.85,12.9,0,
4249,Comilla,2004,2,30.7,21.8,14.8,4,
4250,Comilla,2004,3,33.5,24.15,20.9,6,
4251,Comilla,2004,4,35,27.95,22.4,175,
4252,Comilla,2004,5,37.2,29.8,25.1,186,
4253,Comilla,2004,6,36,30.55,25,654,1
4254,Comilla,2004,7,35,30,25.5,311,
4255,Comilla,2004,8,35,30.25,25.4,183,
4256,Comilla,2004,9,34,29.7,25.1,686,1
4257,Comilla,2004,10,35.4,30.25,23.1,218,
4258,Comilla,2004,11,31.6,27.35,17.2,1,
4259,Comilla,2004,12,30.2,23.7,14.5,0,
4260,Comilla,2005,1,28.6,21.55,12.4,6,
4261,Comilla,2005,2,32.3,22.35,16.4,2,
4262,Comilla,2005,3,32.8,24.6,21.1,249,
4263,Comilla,2005,4,36.4,28.75,22.7,157,
4264,Comilla,2005,5,35.4,29.05,23.5,193,
4265,Comilla,2005,6,35.8,29.65,26.1,259,
4266,Comilla,2005,7,34.8,30.45,25.5,403,1
4267,Comilla,2005,8,34.8,30.15,25.5,410,1
4268,Comilla,2005,9,34.8,30.15,25.4,395,1
4269,Comilla,2005,10,34.4,29.9,24.2,349,
4270,Comilla,2005,11,32.2,28.2,18.1,0,
4271,Comilla,2005,12,30.8,24.45,14,1,
4272,Comilla,2006,1,28.8,21.4,12.2,0,
4273,Comilla,2006,2,32.4,22.3,18.5,0,
4274,Comilla,2006,3,35.2,26.85,20.1,0,
4275,Comilla,2006,4,37.3,28.7,23,117,
4276,Comilla,2006,5,36.7,29.85,24.4,607,1
4277,Comilla,2006,6,35.8,30.1,25.6,402,1
4278,Comilla,2006,7,35.4,30.5,25.8,151,
4279,Comilla,2006,8,34.8,30.3,25.6,226,
4280,Comilla,2006,9,34.8,30.2,25.2,300,
4281,Comilla,2006,10,34.2,29.7,24.2,94,
4282,Comilla,2006,11,32.4,28.3,19.1,1,
4283,Comilla,2006,12,29.8,24.45,13.3,0,
4284,Comilla,2007,1,27.7,20.5,11.1,0,
4285,Comilla,2007,2,30,20.55,16,20,
4286,Comilla,2007,3,34.5,25.25,18.1,21,
4287,Comilla,2007,4,34.5,26.3,22.7,179,
4288,Comilla,2007,5,36.4,29.55,24.9,153,
4289,Comilla,2007,6,35.6,30.25,25.3,548,1
4290,Comilla,2007,7,34.6,29.95,25.4,654,1
4291,Comilla,2007,8,35.6,30.5,26.1,221,
4292,Comilla,2007,9,34.8,30.45,25.5,339,
4293,Comilla,2007,10,35.4,30.45,23.3,280,
4294,Comilla,2007,11,31.5,27.4,20,82,
4295,Comilla,2007,12,28.2,24.1,14.4,0,
4296,Comilla,2008,1,28,21.2,13.2,30,
4297,Comilla,2008,2,30.4,21.8,14.1,11,
4298,Comilla,2008,3,32.4,23.25,20.5,26,
4299,Comilla,2008,4,36.6,28.55,22.9,34,
4300,Comilla,2008,5,36.7,29.8,23.9,282,
4301,Comilla,2008,6,35.5,29.7,25.2,330,
4302,Comilla,2008,7,34.4,29.8,25.6,457,1
4303,Comilla,2008,8,36.2,30.9,25.5,375,1
4304,Comilla,2008,9,35.4,30.45,25.3,247,
4305,Comilla,2008,10,34.4,29.85,23.2,265,
4306,Comilla,2008,11,32.5,27.85,18.4,0,
4307,Comilla,2008,12,30.3,24.35,15.9,0,
4308,Comilla,2009,1,28.2,22.05,13.6,0,
4309,Comilla,2009,2,31,22.3,15.6,0,
4310,Comilla,2009,3,34,24.8,20.4,3,
4311,Comilla,2009,4,36.8,28.6,24.2,48,
4312,Comilla,2009,5,37,30.6,24.3,295,
4313,Comilla,2009,6,36.3,30.3,25.9,235,
4314,Comilla,2009,7,35.5,30.7,25.5,573,1
4315,Comilla,2009,8,35,30.25,25.9,427,1
4316,Comilla,2009,9,36.4,31.15,25.6,145,
4317,Comilla,2009,10,36.5,31.05,23,98,
4318,Comilla,2009,11,34,28.5,19,0,
4319,Comilla,2009,12,29.5,24.25,13.4,0,
4320,Comilla,2010,1,30.2,21.8,11,0,
4321,Comilla,2010,2,32.3,21.65,14.7,13,
4322,Comilla,2010,3,35.6,25.15,22,30,
4323,Comilla,2010,4,35.2,28.6,25.2,23,
4324,Comilla,2010,5,36.6,30.9,24.7,343,
4325,Comilla,2010,6,34.2,29.45,26.1,417,1
4326,Comilla,2010,7,35.2,30.65,26.3,94,
4327,Comilla,2010,8,35.6,30.95,26.3,125,
4328,Comilla,2010,9,36,31.15,25.6,241,
4329,Comilla,2010,10,36.2,30.9,24.7,277,
4330,Comilla,2010,11,33,28.85,20,0,
4331,Comilla,2010,12,30.3,25.15,13.8,15,
4332,Comilla,2011,1,28.2,21,11.3,0,
4333,Comilla,2011,2,30,20.65,15.8,0,
4334,Comilla,2011,3,33.1,24.45,19.7,28,
4335,Comilla,2011,4,34,26.85,22.1,76,
4336,Comilla,2011,5,35.8,28.95,24.1,351,
4337,Comilla,2011,6,35.7,29.9,25.9,346,1
4338,Comilla,2011,7,35,30.45,25.9,273,
4339,Comilla,2011,8,35.4,30.65,25.6,501,1
4340,Comilla,2011,9,35.8,30.7,25.7,233,
4341,Comilla,2011,10,34.4,30.05,23.9,76,
4342,Comilla,2011,11,32.1,28,18.1,0,
4343,Comilla,2011,12,31.2,24.65,14.5,0,
4344,Comilla,2012,1,28,21.25,12.9,16,
4345,Comilla,2012,2,31,21.95,14.6,1,
4346,Comilla,2012,3,34,24.3,21.7,13,
4347,Comilla,2012,4,35.5,28.6,22.7,195,
4348,Comilla,2012,5,35.5,29.1,25,209,
4349,Comilla,2012,6,35.8,30.4,25.8,442,1
4350,Comilla,2012,7,34.1,29.95,25.9,282,
4351,Comilla,2012,8,34.5,30.2,25.9,373,1
4352,Comilla,2012,9,35.5,30.7,25.9,178,
4353,Comilla,2012,10,34.5,30.2,23.4,115,
4354,Comilla,2012,11,31.8,27.6,18.6,102,
4355,Comilla,2012,12,28.2,23.4,13.4,3,
4356,Comilla,2013,1,28.6,21,10.9,0,
4357,Comilla,2013,2,31.4,21.15,15.8,3,
4358,Comilla,2013,3,34,24.9,20.5,30,
4359,Comilla,2013,4,34.8,27.65,23.4,28,
4360,Comilla,2013,5,34.8,29.1,24.2,467,1
4361,Comilla,2013,6,35.6,29.9,26.5,214,
4362,Comilla,2013,7,35.6,31.05,26.1,276,
4363,Comilla,2013,8,35,30.55,25.9,243,
4364,Comilla,2013,9,35.4,30.65,25.7,255,
4365,Comilla,2013,10,34.6,30.15,24.1,124,
4366,Comilla,2013,11,33.2,28.65,17.8,0,
4367,Comilla,2013,12,30.8,24.3,14.2,3,
4368,Cox's Bazar,1948,1,29.2,21.7,14.8,3,
4369,Cox's Bazar,1948,2,31.9,23.35,16.7,0,
4370,Cox's Bazar,1948,3,37.1,26.9,20.5,0,
4371,Cox's Bazar,1948,4,35.3,27.9,23.8,200,
4372,Cox's Bazar,1948,5,33.3,28.55,25.1,424,
4373,Cox's Bazar,1948,6,33.2,29.15,25.1,827,1
4374,Cox's Bazar,1948,7,32.4,28.75,25,969,1
4375,Cox's Bazar,1948,8,32.2,28.6,24.9,958,1
4376,Cox's Bazar,1948,9,32.8,28.85,24.9,274,
4377,Cox's Bazar,1948,10,32.4,28.65,24.1,189,
4378,Cox's Bazar,1948,11,32.2,28.15,20.7,46,
4379,Cox's Bazar,1948,12,28.2,24.45,16.3,0,
4380,Cox's Bazar,1949,1,31.1,23.7,14.8,2,
4381,Cox's Bazar,1949,2,33.3,24.05,16.7,10,
4382,Cox's Bazar,1949,3,31.9,24.3,20.2,17,
4383,Cox's Bazar,1949,4,33.1,26.65,21.7,73,
4384,Cox's Bazar,1949,5,33.6,27.65,23.5,271,
4385,Cox's Bazar,1949,6,32.6,28.05,25,789,1
4386,Cox's Bazar,1949,7,33.7,29.35,24.5,960,1
4387,Cox's Bazar,1949,8,31.7,28.1,24.7,683,1
4388,Cox's Bazar,1949,9,32.5,28.6,24.4,359,1
4389,Cox's Bazar,1949,10,32.9,28.65,24.1,238,
4390,Cox's Bazar,1949,11,32.2,28.15,19.2,65,
4391,Cox's Bazar,1949,12,28.5,23.85,16.3,4,
4392,Cox's Bazar,1950,1,30,23.15,13.2,0,
4393,Cox's Bazar,1950,2,30.9,22.05,15.6,50,
4394,Cox's Bazar,1950,3,34.4,25,19.3,11,
4395,Cox's Bazar,1950,4,34.4,26.85,22.4,20,
4396,Cox's Bazar,1950,5,35.3,28.85,25,202,
4397,Cox's Bazar,1950,6,33.3,29.15,25,790,1
4398,Cox's Bazar,1950,7,32.3,28.65,24.5,1368,1
4399,Cox's Bazar,1950,8,32.2,28.35,24.7,744,1
4400,Cox's Bazar,1950,9,34.2,29.45,24.9,440,1
4401,Cox's Bazar,1950,10,32.4,28.65,23.9,241,
4402,Cox's Bazar,1950,11,32.1,28,19.7,88,
4403,Cox's Bazar,1950,12,30.6,25.15,14.5,0,
4404,Cox's Bazar,1951,1,30,22.25,12.8,0,
4405,Cox's Bazar,1951,2,30,21.4,13.8,0,
4406,Cox's Bazar,1951,3,36.9,25.35,19,46,
4407,Cox's Bazar,1951,4,34.4,26.7,21.9,165,
4408,Cox's Bazar,1951,5,34.4,28.15,24.7,72,
4409,Cox's Bazar,1951,6,34.4,29.55,24.3,691,1
4410,Cox's Bazar,1951,7,34.1,29.2,24.3,661,1
4411,Cox's Bazar,1951,8,33.3,28.8,24.6,765,1
4412,Cox's Bazar,1951,9,33.3,28.95,24.7,799,1
4413,Cox's Bazar,1951,10,33.9,29.3,24.1,606,1
4414,Cox's Bazar,1951,11,32.8,28.45,19.8,7,
4415,Cox's Bazar,1951,12,31.7,25.75,16.4,24,
4416,Cox's Bazar,1952,1,30,23.2,13.5,0,
4417,Cox's Bazar,1952,2,33.9,23.7,16,1,
4418,Cox's Bazar,1952,3,35.6,25.8,18.8,37,
4419,Cox's Bazar,1952,4,35,26.9,23,206,
4420,Cox's Bazar,1952,5,34.4,28.7,24.3,258,
4421,Cox's Bazar,1952,6,32.8,28.55,24.8,809,1
4422,Cox's Bazar,1952,7,32.3,28.55,25.1,1266,1
4423,Cox's Bazar,1952,8,31.7,28.4,24.7,439,1
4424,Cox's Bazar,1952,9,32.1,28.4,24.5,617,1
4425,Cox's Bazar,1952,10,34.2,29.35,24.3,505,1
4426,Cox's Bazar,1952,11,31.8,28.05,19.9,37,
4427,Cox's Bazar,1952,12,28.4,24.15,15,0,
4428,Cox's Bazar,1953,1,29.4,22.2,14.1,2,
4429,Cox's Bazar,1953,2,30.6,22.35,16,0,
4430,Cox's Bazar,1953,3,32.8,24.4,21,0,
4431,Cox's Bazar,1953,4,33.9,27.45,23.7,6,
4432,Cox's Bazar,1953,5,33.9,28.8,24.5,455,
4433,Cox's Bazar,1953,6,32.8,28.65,24.5,722,1
4434,Cox's Bazar,1953,7,33.4,28.95,24.9,1084,1
4435,Cox's Bazar,1953,8,32.9,28.9,23.9,606,1
4436,Cox's Bazar,1953,9,32.8,28.35,24.7,401,1
4437,Cox's Bazar,1953,10,34.1,29.4,24.1,99,
4438,Cox's Bazar,1953,11,32.8,28.45,19.6,21,
4439,Cox's Bazar,1953,12,29.9,24.75,16.4,0,
4440,Cox's Bazar,1954,1,29.3,22.85,13.8,0,
4441,Cox's Bazar,1954,2,31.2,22.5,17.3,15,
4442,Cox's Bazar,1954,3,32.3,24.8,19.5,0,
4443,Cox's Bazar,1954,4,34.1,26.8,25.4,0,
4444,Cox's Bazar,1954,5,34.6,30,25.9,139,
4445,Cox's Bazar,1954,6,31.6,28.75,23.9,1504,1
4446,Cox's Bazar,1954,7,32.1,28,24.8,858,1
4447,Cox's Bazar,1954,8,32.1,28.45,24.8,884,1
4448,Cox's Bazar,1954,9,32.7,28.75,24.8,132,
4449,Cox's Bazar,1954,10,32.4,28.6,23.4,413,1
4450,Cox's Bazar,1954,11,30.5,26.95,18.9,0,
4451,Cox's Bazar,1954,12,29.4,24.15,16.4,0,
4457,UAE,2003,1,,17.70907397,,3.4355,
4458,UAE,2003,2,,19.50834749,,3.471864407,
4459,UAE,2003,3,,17.32049984,,9.063636364,
4460,UAE,2003,4,,17.77835002,,48.85828125,
4461,UAE,2003,5,,16.62904167,,0.3,
4462,UAE,2003,6,,16.87500101,,0,
4463,UAE,2003,7,,16.41108262,,7.10125,
4464,UAE,2003,8,,18.48031352,,2.462666667,
4465,UAE,2003,9,,18.86533883,,1.5,
4466,UAE,2003,10,,17.74083893,,5.732105263,
4467,UAE,2003,11,,18.81680099,,3.003333333,
4468,UAE,2003,12,,17.54202864,,7.496923077,
4469,UAE,2004,1,,18.50172312,,14.501,
4470,UAE,2004,2,,18.58845143,,0,
4471,UAE,2004,3,,19.65584416,,1.062333333,
4472,UAE,2004,4,,21.10269111,,2.15,
4473,UAE,2004,5,,20.16348962,,0.8,
4474,UAE,2004,6,,19.08858776,,2.36,
4475,UAE,2004,7,,21.16041147,,5.373461538,
4476,UAE,2004,8,,19.73501003,,3.55,
4477,UAE,2004,9,,17.95628067,,4.76173913,
4478,UAE,2004,10,,20.75677974,,4.577777778,
4479,UAE,2004,11,,21.00792239,,6.78275,
4480,UAE,2004,12,,19.68306274,,22.67027778,
4481,UAE,2005,1,,18.94585914,,19.27112676,
4482,UAE,2005,2,,20.01210251,,17.68169492,
4483,UAE,2005,3,,18.70039934,,6.926296296,
4484,UAE,2005,4,,21.36863917,,2.297,
4485,UAE,2005,5,,19.54049484,,2.208947368,
4486,UAE,2005,6,,18.97272727,,5.350555556,
4487,UAE,2005,7,,24.01317576,,9.415714286,
4488,UAE,2005,8,,24.06342758,,4.0852,
4489,UAE,2005,9,,22.92966679,,4.984615385,
4490,UAE,2005,10,,22.50157524,,6.115,
4491,UAE,2005,11,,22.63683461,,6.230666667,
4492,UAE,2005,12,,23.43638068,,6.841555556,
4493,UAE,2006,1,,23.51922367,,0.844285714,
4494,UAE,2006,2,,24.36477276,,20.73488095,
4495,UAE,2006,3,,22.58747168,,8.312537313,
4496,UAE,2006,4,,22.42186746,,1.01037037,
4497,UAE,2006,5,,23.30725171,,0.2,
4498,UAE,2006,6,,22.91756041,,10.93227273,
4499,UAE,2006,7,,23.51230948,,2.08,
4500,UAE,2006,8,,23.63414589,,7.395675676,
4501,UAE,2006,9,,23.89220779,,11.31666667,
4502,UAE,2006,10,,27.94724589,,3.863636364,
4503,UAE,2006,11,,27.74477852,,8.527317073,
4504,UAE,2006,12,,27.64593482,,54.99413793,
4505,UAE,2007,1,,27.25885165,,1.6292,
4506,UAE,2007,2,,28.89284125,,8.1,
4507,UAE,2007,3,,27.44378072,,18.81984127,
4508,UAE,2007,4,,26.89504494,,2.934509804,
4509,UAE,2007,5,,28.27663995,,1.333333333,
4510,UAE,2007,6,,28.01185346,,5.487037037,
4511,UAE,2007,7,,27.08337073,,2.485714286,
4512,UAE,2007,8,,27.39389159,,5.249574468,
4513,UAE,2007,9,,28.74050039,,4.1905,
4514,UAE,2007,10,,28.08371308,,7,
4515,UAE,2007,11,,26.3348455,,0.568181818,
4516,UAE,2007,12,,29.35194805,,1.802,
4517,UAE,2008,1,,31.99071285,,45.78,
4518,UAE,2008,2,,31.77019269,,0.295,
4519,UAE,2008,3,,31.29638134,,0,
4520,UAE,2008,4,,32.20336612,,0.303333333,
4521,UAE,2008,5,,32.89071413,,1.273636364,
4522,UAE,2008,6,,33.02083379,,0.01,
4523,UAE,2008,7,,32.95105943,,6.7315,
4524,UAE,2008,8,,32.02669839,,9.549354839,
4525,UAE,2008,9,,32.7289763,,7.042352941,
4526,UAE,2008,10,,33.53890401,,0.01,
4527,UAE,2008,11,,30.5927782,,4.223846154,
4528,UAE,2008,12,,32.31227531,,8.455,
4529,UAE,2009,1,,33.12260797,,19.61666667,
4530,UAE,2009,2,,32.36439558,,1.194705882,
